"Utility_Bank";"Utility_Insurance";"Type";"Score"
"0.40920000000000006";"0.49500000000000005";"additiveScore";"0.45210000000000006"
"0.40920000000000006";"0.49500000000000005";"nashbargainScore";"0.20255400000000004"
"0.40920000000000006";"0.49500000000000005";"rksScore";"0.8266666666666667"
"0.40920000000000006";"0.2904";"additiveScore";"0.3498"
"0.40920000000000006";"0.2904";"nashbargainScore";"0.11883168000000001"
"0.40920000000000006";"0.2904";"rksScore";"0.7096774193548385"
"0.40920000000000006";"0.48840000000000006";"additiveScore";"0.4488000000000001"
"0.40920000000000006";"0.48840000000000006";"nashbargainScore";"0.19985328000000005"
"0.40920000000000006";"0.48840000000000006";"rksScore";"0.8378378378378378"
"0.40920000000000006";"0.29700000000000004";"additiveScore";"0.3531000000000001"
"0.40920000000000006";"0.29700000000000004";"nashbargainScore";"0.12153240000000004"
"0.40920000000000006";"0.29700000000000004";"rksScore";"0.7258064516129032"
"0.40920000000000006";"0.3993";"additiveScore";"0.40425"
"0.40920000000000006";"0.3993";"nashbargainScore";"0.16339356000000002"
"0.40920000000000006";"0.3993";"rksScore";"0.975806451612903"
"0.40920000000000006";"0.2244";"additiveScore";"0.3168"
"0.40920000000000006";"0.2244";"nashbargainScore";"0.09182448000000001"
"0.40920000000000006";"0.2244";"rksScore";"0.5483870967741934"
"0.40920000000000006";"0.2673";"additiveScore";"0.33825000000000005"
"0.40920000000000006";"0.2673";"nashbargainScore";"0.10937916"
"0.40920000000000006";"0.2673";"rksScore";"0.6532258064516128"
"0.40920000000000006";"0.4554";"additiveScore";"0.4323"
"0.40920000000000006";"0.4554";"nashbargainScore";"0.18634968000000005"
"0.40920000000000006";"0.4554";"rksScore";"0.8985507246376813"
"0.40920000000000006";"0.3135";"additiveScore";"0.36135000000000006"
"0.40920000000000006";"0.3135";"nashbargainScore";"0.12828420000000001"
"0.40920000000000006";"0.3135";"rksScore";"0.7661290322580644"
"0.40920000000000006";"0.5346";"additiveScore";"0.4719"
"0.40920000000000006";"0.5346";"nashbargainScore";"0.21875832"
"0.40920000000000006";"0.5346";"rksScore";"0.7654320987654323"
"0.40920000000000006";"0.5313";"additiveScore";"0.47025000000000006"
"0.40920000000000006";"0.5313";"nashbargainScore";"0.21740796000000004"
"0.40920000000000006";"0.5313";"rksScore";"0.7701863354037268"
"0.40920000000000006";"0.2145";"additiveScore";"0.31185"
"0.40920000000000006";"0.2145";"nashbargainScore";"0.08777340000000002"
"0.40920000000000006";"0.2145";"rksScore";"0.5241935483870966"
"0.40920000000000006";"0.3729";"additiveScore";"0.39105"
"0.40920000000000006";"0.3729";"nashbargainScore";"0.15259068000000003"
"0.40920000000000006";"0.3729";"rksScore";"0.911290322580645"
"0.40920000000000006";"0.2112";"additiveScore";"0.31020000000000003"
"0.40920000000000006";"0.2112";"nashbargainScore";"0.08642304"
"0.40920000000000006";"0.2112";"rksScore";"0.5161290322580644"
"0.40920000000000006";"0.264";"additiveScore";"0.3366"
"0.40920000000000006";"0.264";"nashbargainScore";"0.10802880000000002"
"0.40920000000000006";"0.264";"rksScore";"0.6451612903225806"
"0.40920000000000006";"0.2937";"additiveScore";"0.35145000000000004"
"0.40920000000000006";"0.2937";"nashbargainScore";"0.12018204000000003"
"0.40920000000000006";"0.2937";"rksScore";"0.7177419354838709"
"0.40920000000000006";"0.396";"additiveScore";"0.40260000000000007"
"0.40920000000000006";"0.396";"nashbargainScore";"0.16204320000000003"
"0.40920000000000006";"0.396";"rksScore";"0.9677419354838709"
"0.40920000000000006";"0.5313";"additiveScore";"0.47025000000000006"
"0.40920000000000006";"0.5313";"nashbargainScore";"0.21740796000000004"
"0.40920000000000006";"0.5313";"rksScore";"0.7701863354037268"
"0.40920000000000006";"0.42900000000000005";"additiveScore";"0.41910000000000003"
"0.40920000000000006";"0.42900000000000005";"nashbargainScore";"0.17554680000000006"
"0.40920000000000006";"0.42900000000000005";"rksScore";"0.9538461538461539"
"0.40920000000000006";"0.46530000000000005";"additiveScore";"0.43725"
"0.40920000000000006";"0.46530000000000005";"nashbargainScore";"0.19040076000000006"
"0.40920000000000006";"0.46530000000000005";"rksScore";"0.8794326241134752"
"0.40920000000000006";"0.22110000000000002";"additiveScore";"0.31515000000000004"
"0.40920000000000006";"0.22110000000000002";"nashbargainScore";"0.09047412000000002"
"0.40920000000000006";"0.22110000000000002";"rksScore";"0.5403225806451613"
"0.40920000000000006";"0.2178";"additiveScore";"0.3135"
"0.40920000000000006";"0.2178";"nashbargainScore";"0.08912376000000001"
"0.40920000000000006";"0.2178";"rksScore";"0.5322580645161289"
"0.4785";"0.5874";"additiveScore";"0.53295"
"0.4785";"0.5874";"nashbargainScore";"0.2810709"
"0.4785";"0.5874";"rksScore";"0.8146067415730336"
"0.4785";"0.37620000000000003";"additiveScore";"0.42735"
"0.4785";"0.37620000000000003";"nashbargainScore";"0.1800117"
"0.4785";"0.37620000000000003";"rksScore";"0.7862068965517243"
"0.4785";"0.3894";"additiveScore";"0.43395"
"0.4785";"0.3894";"nashbargainScore";"0.1863279"
"0.4785";"0.3894";"rksScore";"0.8137931034482759"
"0.4785";"0.5609999999999999";"additiveScore";"0.5197499999999999"
"0.4785";"0.5609999999999999";"nashbargainScore";"0.26843849999999997"
"0.4785";"0.5609999999999999";"rksScore";"0.8529411764705883"
"0.4785";"0.5412";"additiveScore";"0.50985"
"0.4785";"0.5412";"nashbargainScore";"0.2589642"
"0.4785";"0.5412";"rksScore";"0.8841463414634145"
"0.4785";"0.41250000000000003";"additiveScore";"0.4455"
"0.4785";"0.41250000000000003";"nashbargainScore";"0.19738125"
"0.4785";"0.41250000000000003";"rksScore";"0.8620689655172414"
"0.4785";"0.528";"additiveScore";"0.50325"
"0.4785";"0.528";"nashbargainScore";"0.252648"
"0.4785";"0.528";"rksScore";"0.9062499999999999"
"0.4785";"0.528";"additiveScore";"0.50325"
"0.4785";"0.528";"nashbargainScore";"0.252648"
"0.4785";"0.528";"rksScore";"0.9062499999999999"
"0.4785";"0.40590000000000004";"additiveScore";"0.44220000000000004"
"0.4785";"0.40590000000000004";"nashbargainScore";"0.19422315"
"0.4785";"0.40590000000000004";"rksScore";"0.8482758620689657"
"0.4785";"0.32010000000000005";"additiveScore";"0.3993"
"0.4785";"0.32010000000000005";"nashbargainScore";"0.15316785000000002"
"0.4785";"0.32010000000000005";"rksScore";"0.6689655172413794"
"0.4785";"0.38280000000000003";"additiveScore";"0.43065"
"0.4785";"0.38280000000000003";"nashbargainScore";"0.1831698"
"0.4785";"0.38280000000000003";"rksScore";"0.8"
"0.4785";"0.5379";"additiveScore";"0.5082"
"0.4785";"0.5379";"nashbargainScore";"0.25738515"
"0.4785";"0.5379";"rksScore";"0.8895705521472391"
"0.4785";"0.47190000000000004";"additiveScore";"0.4752"
"0.4785";"0.47190000000000004";"nashbargainScore";"0.22580415"
"0.4785";"0.47190000000000004";"rksScore";"0.9862068965517242"
"0.4785";"0.5445";"additiveScore";"0.5115"
"0.4785";"0.5445";"nashbargainScore";"0.26054325"
"0.4785";"0.5445";"rksScore";"0.8787878787878788"
"0.4785";"0.5313000000000001";"additiveScore";"0.5049"
"0.4785";"0.5313000000000001";"nashbargainScore";"0.25422705000000007"
"0.4785";"0.5313000000000001";"rksScore";"0.9006211180124222"
"0.4785";"0.5874";"additiveScore";"0.53295"
"0.4785";"0.5874";"nashbargainScore";"0.2810709"
"0.4785";"0.5874";"rksScore";"0.8146067415730336"
"0.4785";"0.5874";"additiveScore";"0.53295"
"0.4785";"0.5874";"nashbargainScore";"0.2810709"
"0.4785";"0.5874";"rksScore";"0.8146067415730336"
"0.4785";"0.4785";"additiveScore";"0.4785"
"0.4785";"0.4785";"nashbargainScore";"0.22896224999999998"
"0.4785";"0.4785";"rksScore";"1.0"
"0.4785";"0.30690000000000006";"additiveScore";"0.39270000000000005"
"0.4785";"0.30690000000000006";"nashbargainScore";"0.14685165000000003"
"0.4785";"0.30690000000000006";"rksScore";"0.6413793103448278"
"0.4785";"0.39270000000000005";"additiveScore";"0.4356"
"0.4785";"0.39270000000000005";"nashbargainScore";"0.18790695000000002"
"0.4785";"0.39270000000000005";"rksScore";"0.8206896551724139"
"0.4785";"0.29700000000000004";"additiveScore";"0.38775000000000004"
"0.4785";"0.29700000000000004";"nashbargainScore";"0.1421145"
"0.4785";"0.29700000000000004";"rksScore";"0.6206896551724139"
"0.4785";"0.2904";"additiveScore";"0.38444999999999996"
"0.4785";"0.2904";"nashbargainScore";"0.13895639999999998"
"0.4785";"0.2904";"rksScore";"0.6068965517241379"
"0.4785";"0.33990000000000004";"additiveScore";"0.4092"
"0.4785";"0.33990000000000004";"nashbargainScore";"0.16264215"
"0.4785";"0.33990000000000004";"rksScore";"0.710344827586207"
"0.4785";"0.4785";"additiveScore";"0.4785"
"0.4785";"0.4785";"nashbargainScore";"0.22896224999999998"
"0.4785";"0.4785";"rksScore";"1.0"
"0.1914";"0.31020000000000003";"additiveScore";"0.2508"
"0.1914";"0.31020000000000003";"nashbargainScore";"0.05937228"
"0.1914";"0.31020000000000003";"rksScore";"0.6170212765957446"
"0.1914";"0.33";"additiveScore";"0.2607"
"0.1914";"0.33";"nashbargainScore";"0.063162"
"0.1914";"0.33";"rksScore";"0.58"
"0.1914";"0.1485";"additiveScore";"0.16995"
"0.1914";"0.1485";"nashbargainScore";"0.028422899999999997"
"0.1914";"0.1485";"rksScore";"0.7758620689655172"
"0.1914";"0.4092";"additiveScore";"0.3003"
"0.1914";"0.4092";"nashbargainScore";"0.07832088"
"0.1914";"0.4092";"rksScore";"0.46774193548387094"
"0.1914";"0.1815";"additiveScore";"0.18645"
"0.1914";"0.1815";"nashbargainScore";"0.034739099999999995"
"0.1914";"0.1815";"rksScore";"0.9482758620689655"
"0.1914";"0.33990000000000004";"additiveScore";"0.26565"
"0.1914";"0.33990000000000004";"nashbargainScore";"0.06505686000000001"
"0.1914";"0.33990000000000004";"rksScore";"0.5631067961165047"
"0.1914";"0.396";"additiveScore";"0.2937"
"0.1914";"0.396";"nashbargainScore";"0.0757944"
"0.1914";"0.396";"rksScore";"0.4833333333333333"
"0.1914";"0.462";"additiveScore";"0.3267"
"0.1914";"0.462";"nashbargainScore";"0.0884268"
"0.1914";"0.462";"rksScore";"0.41428571428571426"
"0.1914";"0.30690000000000006";"additiveScore";"0.24915000000000004"
"0.1914";"0.30690000000000006";"nashbargainScore";"0.05874066000000001"
"0.1914";"0.30690000000000006";"rksScore";"0.6236559139784944"
"0.1914";"0.4059";"additiveScore";"0.29864999999999997"
"0.1914";"0.4059";"nashbargainScore";"0.07768926"
"0.1914";"0.4059";"rksScore";"0.4715447154471545"
"0.1914";"0.165";"additiveScore";"0.1782"
"0.1914";"0.165";"nashbargainScore";"0.031581"
"0.1914";"0.165";"rksScore";"0.8620689655172414"
"0.1914";"0.4455";"additiveScore";"0.31845"
"0.1914";"0.4455";"nashbargainScore";"0.08526869999999999"
"0.1914";"0.4455";"rksScore";"0.4296296296296296"
"0.1914";"0.2376";"additiveScore";"0.2145"
"0.1914";"0.2376";"nashbargainScore";"0.04547664"
"0.1914";"0.2376";"rksScore";"0.8055555555555555"
"0.1914";"0.41910000000000003";"additiveScore";"0.30525"
"0.1914";"0.41910000000000003";"nashbargainScore";"0.08021574"
"0.1914";"0.41910000000000003";"rksScore";"0.4566929133858267"
"0.1914";"0.1782";"additiveScore";"0.1848"
"0.1914";"0.1782";"nashbargainScore";"0.034107479999999996"
"0.1914";"0.1782";"rksScore";"0.9310344827586208"
"0.1914";"0.1947";"additiveScore";"0.19305"
"0.1914";"0.1947";"nashbargainScore";"0.03726558"
"0.1914";"0.1947";"rksScore";"0.9830508474576269"
"0.1914";"0.26730000000000004";"additiveScore";"0.22935"
"0.1914";"0.26730000000000004";"nashbargainScore";"0.05116122"
"0.1914";"0.26730000000000004";"rksScore";"0.7160493827160492"
"0.1914";"0.27390000000000003";"additiveScore";"0.23265000000000002"
"0.1914";"0.27390000000000003";"nashbargainScore";"0.05242446"
"0.1914";"0.27390000000000003";"rksScore";"0.6987951807228915"
"0.1914";"0.33";"additiveScore";"0.2607"
"0.1914";"0.33";"nashbargainScore";"0.063162"
"0.1914";"0.33";"rksScore";"0.58"
"0.1914";"0.2937";"additiveScore";"0.24255"
"0.1914";"0.2937";"nashbargainScore";"0.05621418"
"0.1914";"0.2937";"rksScore";"0.6516853932584269"
"0.1914";"0.19799999999999998";"additiveScore";"0.19469999999999998"
"0.1914";"0.19799999999999998";"nashbargainScore";"0.03789719999999999"
"0.1914";"0.19799999999999998";"rksScore";"0.9666666666666667"
"0.1914";"0.2211";"additiveScore";"0.20625"
"0.1914";"0.2211";"nashbargainScore";"0.042318539999999995"
"0.1914";"0.2211";"rksScore";"0.8656716417910447"
"0.1914";"0.37620000000000003";"additiveScore";"0.2838"
"0.1914";"0.37620000000000003";"nashbargainScore";"0.07200468"
"0.1914";"0.37620000000000003";"rksScore";"0.5087719298245613"
"0.1914";"0.3795";"additiveScore";"0.28545"
"0.1914";"0.3795";"nashbargainScore";"0.0726363"
"0.1914";"0.3795";"rksScore";"0.5043478260869565"
"0.1914";"0.3597";"additiveScore";"0.27555"
"0.1914";"0.3597";"nashbargainScore";"0.06884658"
"0.1914";"0.3597";"rksScore";"0.5321100917431192"
"0.1914";"0.4455";"additiveScore";"0.31845"
"0.1914";"0.4455";"nashbargainScore";"0.08526869999999999"
"0.1914";"0.4455";"rksScore";"0.4296296296296296"
"0.1914";"0.2805";"additiveScore";"0.23595"
"0.1914";"0.2805";"nashbargainScore";"0.053687700000000005"
"0.1914";"0.2805";"rksScore";"0.6823529411764705"
"0.1914";"0.29040000000000005";"additiveScore";"0.2409"
"0.1914";"0.29040000000000005";"nashbargainScore";"0.05558256"
"0.1914";"0.29040000000000005";"rksScore";"0.659090909090909"
"0.1914";"0.4257";"additiveScore";"0.30855"
"0.1914";"0.4257";"nashbargainScore";"0.08147897999999999"
"0.1914";"0.4257";"rksScore";"0.44961240310077516"
"0.1914";"0.4587";"additiveScore";"0.32505"
"0.1914";"0.4587";"nashbargainScore";"0.08779517999999999"
"0.1914";"0.4587";"rksScore";"0.41726618705035967"
"0.1914";"0.4026";"additiveScore";"0.297"
"0.1914";"0.4026";"nashbargainScore";"0.07705764"
"0.1914";"0.4026";"rksScore";"0.47540983606557374"
"0.1914";"0.3795";"additiveScore";"0.28545"
"0.1914";"0.3795";"nashbargainScore";"0.0726363"
"0.1914";"0.3795";"rksScore";"0.5043478260869565"
